stereo_timestamp,imu_timestamp,time_diff
1.6870721443288776e+18,1687072128.0043454,1.6870721426418053e+18
1.687072144362233e+18,1687072128.0043454,1.6870721426751608e+18
1.6870721443955886e+18,1687072128.0043454,1.6870721427085164e+18
1.6870721444289441e+18,1687072128.0043454,1.6870721427418719e+18
1.6870721444622996e+18,1687072128.0043454,1.6870721427752274e+18
1.687072144495655e+18,1687072128.0043454,1.6870721428085827e+18
1.6870721445290102e+18,1687072128.0043454,1.687072142841938e+18
1.6870721445623657e+18,1687072128.0043454,1.6870721428752934e+18
1.687072144595721e+18,1687072128.0043454,1.6870721429086487e+18
1.6870721446290762e+18,1687072128.0043454,1.687072142942004e+18
1.6870721446624317e+18,1687072128.0043454,1.6870721429753595e+18
1.687072144695787e+18,1687072128.0043454,1.6870721430087148e+18
1.6870721447291423e+18,1687072128.0043454,1.68707214304207e+18
1.6870721447624975e+18,1687072128.0043454,1.6870721430754253e+18
1.6870721447958525e+18,1687072128.0043454,1.6870721431087803e+18
1.6870721448292073e+18,1687072128.0043454,1.687072143142135e+18
1.6870721448625626e+18,1687072128.0043454,1.6870721431754903e+18
1.6870721448959178e+18,1687072128.0043454,1.6870721432088456e+18
1.6870721449292728e+18,1687072128.0043454,1.6870721432422006e+18
1.687072144962628e+18,1687072128.0043454,1.6870721432755558e+18
1.687072144995983e+18,1687072128.0043454,1.6870721433089108e+18
1.687072145029338e+18,1687072128.0043454,1.6870721433422659e+18
1.687072145062693e+18,1687072128.0043454,1.6870721433756209e+18
1.687072145096048e+18,1687072128.0043454,1.687072143408976e+18
1.6870721451294031e+18,1687072128.0043454,1.687072143442331e+18
1.6870721451627581e+18,1687072128.0043454,1.687072143475686e+18
1.6870721451961132e+18,1687072128.0043454,1.687072143509041e+18
1.6870721452294682e+18,1687072128.0043454,1.687072143542396e+18
1.687072145262823e+18,1687072128.0043454,1.6870721435757507e+18
1.6870721452961777e+18,1687072128.0043454,1.6870721436091054e+18
1.6870721453295357e+18,1687072128.0043454,1.6870721436424635e+18
1.6870721453628936e+18,1687072128.0043454,1.6870721436758213e+18
1.6870721453962511e+18,1687072128.0043454,1.687072143709179e+18
1.687072145429609e+18,1687072128.0043454,1.6870721437425367e+18
1.687072145462967e+18,1687072128.0043454,1.6870721437758948e+18
1.687072145496325e+18,1687072128.0043454,1.6870721438092529e+18
1.687072145529683e+18,1687072128.0043454,1.6870721438426107e+18
1.6870721455630408e+18,1687072128.0043454,1.6870721438759685e+18
1.6870721455963986e+18,1687072128.0043454,1.6870721439093263e+18
1.6870721456297567e+18,1687072128.0043454,1.6870721439426844e+18
1.6870721456631145e+18,1687072128.0043454,1.6870721439760422e+18
1.6870721456964723e+18,1687072128.0043454,1.6870721440094e+18
1.6870721457298301e+18,1687072128.0043454,1.687072144042758e+18
1.6870721457631882e+18,1687072128.0043454,1.687072144076116e+18
1.6870721457965463e+18,1687072128.0043454,1.687072144109474e+18
1.6870721458299041e+18,1687072128.0043454,1.6870721441428319e+18
1.687072145863262e+18,1687072128.0043454,1.6870721441761897e+18
1.6870721458966198e+18,1687072128.0043454,1.6870721442095475e+18
1.6870721459299779e+18,1687072128.0043454,1.6870721442429056e+18
1.687072145963336e+18,1687072128.0043454,1.6870721442762637e+18
1.6870721459966938e+18,1687072128.0043454,1.6870721443096215e+18
1.6870721460300516e+18,1687072128.0043454,1.6870721443429793e+18
1.6870721460634097e+18,1687072128.0043454,1.6870721443763374e+18
1.687072146096768e+18,1687072128.0043454,1.6870721444096957e+18
1.6870721461301258e+18,1687072128.0043454,1.6870721444430536e+18
1.6870721461634836e+18,1687072128.0043454,1.6870721444764114e+18
1.6870721461968417e+18,1687072128.0043454,1.6870721445097695e+18
1.6870721462301998e+18,1687072128.0043454,1.6870721445431276e+18
1.6870721462635576e+18,1687072128.0043454,1.6870721445764854e+18
1.6870721462969157e+18,1687072128.0043454,1.6870721446098435e+18
1.6870721463302748e+18,1687072128.0043454,1.6870721446432026e+18
1.6870721463636344e+18,1687072128.0043454,1.6870721446765622e+18
1.6870721463969935e+18,1687072128.0043454,1.6870721447099213e+18
1.687072146430353e+18,1687072128.0043454,1.6870721447432806e+18
1.6870721464637128e+18,1687072128.0043454,1.6870721447766405e+18
1.6870721464970719e+18,1687072128.0043454,1.6870721448099996e+18
1.6870721465304315e+18,1687072128.0043454,1.6870721448433592e+18
1.687072146563791e+18,1687072128.0043454,1.6870721448767188e+18
1.6870721465971502e+18,1687072128.0043454,1.687072144910078e+18
1.68707214663051e+18,1687072128.0043454,1.6870721449434378e+18
1.6870721466638694e+18,1687072128.0043454,1.6870721449767972e+18
1.6870721466972288e+18,1687072128.0043454,1.6870721450101565e+18
1.6870721467305887e+18,1687072128.0043454,1.6870721450435164e+18
1.6870721467639483e+18,1687072128.0043454,1.687072145076876e+18
1.687072146797308e+18,1687072128.0043454,1.6870721451102356e+18
1.6870721468306675e+18,1687072128.0043454,1.6870721451435953e+18
1.6870721468640271e+18,1687072128.0043454,1.687072145176955e+18
1.6870721468973868e+18,1687072128.0043454,1.6870721452103145e+18
1.6870721469307464e+18,1687072128.0043454,1.687072145243674e+18
1.6870721469641057e+18,1687072128.0043454,1.6870721452770335e+18
1.6870721469974659e+18,1687072128.0043454,1.6870721453103936e+18
1.6870721470308255e+18,1687072128.0043454,1.6870721453437532e+18
1.6870721470641853e+18,1687072128.0043454,1.687072145377113e+18
1.6870721470975452e+18,1687072128.0043454,1.687072145410473e+18
1.6870721471309046e+18,1687072128.0043454,1.6870721454438323e+18
1.6870721471642647e+18,1687072128.0043454,1.6870721454771924e+18
1.6870721471976243e+18,1687072128.0043454,1.687072145510552e+18
1.6870721472309844e+18,1687072128.0043454,1.6870721455439122e+18
1.6870721472643443e+18,1687072128.0043454,1.687072145577272e+18
1.6870721472977042e+18,1687072128.0043454,1.687072145610632e+18
1.6870721473310595e+18,1687072128.0043454,1.6870721456439872e+18
1.6870721473644152e+18,1687072128.0043454,1.687072145677343e+18
1.6870721473977708e+18,1687072128.0043454,1.6870721457106985e+18
1.687072147431126e+18,1687072128.0043454,1.6870721457440538e+18
1.6870721474644815e+18,1687072128.0043454,1.6870721457774093e+18
1.6870721474978373e+18,1687072128.0043454,1.687072145810765e+18
1.6870721475311928e+18,1687072128.0043454,1.6870721458441206e+18
1.687072147564548e+18,1687072128.0043454,1.6870721458774758e+18
1.6870721475979036e+18,1687072128.0043454,1.6870721459108314e+18
1.687072147631259e+18,1687072128.0043454,1.6870721459441866e+18
1.6870721476646144e+18,1687072128.0043454,1.6870721459775421e+18
1.6870721476979697e+18,1687072128.0043454,1.6870721460108974e+18
1.6870721477313252e+18,1687072128.0043454,1.687072146044253e+18
1.6870721477646804e+18,1687072128.0043454,1.6870721460776082e+18
1.6870721477980357e+18,1687072128.0043454,1.6870721461109635e+18
1.687072147831391e+18,1687072128.0043454,1.6870721461443187e+18
1.6870721478647462e+18,1687072128.0043454,1.687072146177674e+18
1.6870721478981015e+18,1687072128.0043454,1.6870721462110292e+18
1.6870721479314568e+18,1687072128.0043454,1.6870721462443845e+18
1.687072147964812e+18,1687072128.0043454,1.6870721462777398e+18
1.687072147998167e+18,1687072128.0043454,1.6870721463110948e+18
1.6870721480315223e+18,1687072128.0043454,1.68707214634445e+18
1.6870721480648776e+18,1687072128.0043454,1.6870721463778053e+18
1.6870721480982326e+18,1687072128.0043454,1.6870721464111603e+18
1.6870721481315878e+18,1687072128.0043454,1.6870721464445156e+18
1.6870721481649428e+18,1687072128.0043454,1.6870721464778706e+18
1.6870721481982979e+18,1687072128.0043454,1.6870721465112256e+18
1.6870721482316529e+18,1687072128.0043454,1.6870721465445806e+18
1.6870721482650076e+18,1687072128.0043454,1.6870721465779354e+18
1.6870721482983626e+18,1687072128.0043454,1.6870721466112904e+18
1.68707214833172e+18,1687072128.0043454,1.6870721466446477e+18
1.6870721483650765e+18,1687072128.0043454,1.6870721466780042e+18
1.6870721483984333e+18,1687072128.0043454,1.687072146711361e+18
1.6870721484317896e+18,1687072128.0043454,1.6870721467447173e+18
1.687072148465146e+18,1687072128.0043454,1.6870721467780739e+18
1.6870721484985024e+18,1687072128.0043454,1.6870721468114301e+18
1.687072148531859e+18,1687072128.0043454,1.6870721468447867e+18
1.6870721485652152e+18,1687072128.0043454,1.687072146878143e+18
1.6870721485985715e+18,1687072128.0043454,1.6870721469114993e+18
1.687072148631928e+18,1687072128.0043454,1.6870721469448558e+18
1.6870721486652844e+18,1687072128.0043454,1.687072146978212e+18
1.687072148698641e+18,1687072128.0043454,1.6870721470115686e+18
1.687072148731997e+18,1687072128.0043454,1.6870721470449247e+18
1.6870721487653535e+18,1687072128.0043454,1.6870721470782812e+18
1.6870721487987098e+18,1687072128.0043454,1.6870721471116375e+18
1.687072148832066e+18,1687072128.0043454,1.6870721471449938e+18
1.6870721488654228e+18,1687072128.0043454,1.6870721471783506e+18
1.687072148898779e+18,1687072128.0043454,1.6870721472117066e+18
1.6870721489321352e+18,1687072128.0043454,1.687072147245063e+18
1.6870721489654915e+18,1687072128.0043454,1.6870721472784192e+18
1.6870721489988477e+18,1687072128.0043454,1.6870721473117755e+18
1.687072149032204e+18,1687072128.0043454,1.6870721473451318e+18
1.6870721490655603e+18,1687072128.0043454,1.687072147378488e+18
1.6870721490989166e+18,1687072128.0043454,1.6870721474118444e+18
1.6870721491322726e+18,1687072128.0043454,1.6870721474452004e+18
1.687072149165629e+18,1687072128.0043454,1.6870721474785567e+18
1.6870721491989852e+18,1687072128.0043454,1.687072147511913e+18
1.6870721492323412e+18,1687072128.0043454,1.687072147545269e+18
1.6870721492656975e+18,1687072128.0043454,1.6870721475786253e+18
1.6870721492990536e+18,1687072128.0043454,1.6870721476119813e+18
1.687072149332411e+18,1687072128.0043454,1.6870721476453386e+18
1.687072149365768e+18,1687072128.0043454,1.6870721476786957e+18
1.6870721493991252e+18,1687072128.0043454,1.687072147712053e+18
1.6870721494324826e+18,1687072128.0043454,1.6870721477454103e+18
1.6870721494658396e+18,1687072128.0043454,1.6870721477787674e+18
1.6870721494991967e+18,1687072128.0043454,1.6870721478121244e+18
1.687072149532554e+18,1687072128.0043454,1.6870721478454817e+18
1.687072149565911e+18,1687072128.0043454,1.6870721478788388e+18
1.687072149599268e+18,1687072128.0043454,1.6870721479121958e+18
1.687072149632626e+18,1687072128.0043454,1.6870721479455537e+18
1.687072149665983e+18,1687072128.0043454,1.6870721479789107e+18
1.68707214969934e+18,1687072128.0043454,1.6870721480122678e+18
1.6870721497326976e+18,1687072128.0043454,1.6870721480456253e+18
1.6870721497660547e+18,1687072128.0043454,1.6870721480789824e+18
1.6870721497994117e+18,1687072128.0043454,1.6870721481123395e+18
1.6870721498327693e+18,1687072128.0043454,1.687072148145697e+18
1.6870721498661266e+18,1687072128.0043454,1.6870721481790543e+18
1.687072149899484e+18,1687072128.0043454,1.6870721482124116e+18
1.687072149932841e+18,1687072128.0043454,1.6870721482457687e+18
1.6870721499661985e+18,1687072128.0043454,1.6870721482791263e+18
1.6870721499995558e+18,1687072128.0043454,1.6870721483124836e+18
1.687072150032913e+18,1687072128.0043454,1.6870721483458406e+18
1.6870721500662705e+18,1687072128.0043454,1.6870721483791982e+18
1.687072150099628e+18,1687072128.0043454,1.6870721484125558e+18
1.6870721501329853e+18,1687072128.0043454,1.687072148445913e+18
1.6870721501663427e+18,1687072128.0043454,1.6870721484792704e+18
1.6870721501997002e+18,1687072128.0043454,1.687072148512628e+18
1.6870721502330573e+18,1687072128.0043454,1.687072148545985e+18
1.6870721502664148e+18,1687072128.0043454,1.6870721485793426e+18
1.6870721502997722e+18,1687072128.0043454,1.6870721486127e+18
1.6870721503331295e+18,1687072128.0043454,1.6870721486460572e+18
1.6870721503664868e+18,1687072128.0043454,1.6870721486794145e+18
1.68707215039988e+18,1687072128.0043454,1.6870721487128077e+18
1.6870721504333148e+18,1687072128.0043454,1.6870721487462426e+18
1.6870721504667497e+18,1687072128.0043454,1.6870721487796774e+18
1.6870721505001856e+18,1687072128.0043454,1.6870721488131133e+18
1.6870721505336215e+18,1687072128.0043454,1.6870721488465492e+18
1.6870721505670582e+18,1687072128.0043454,1.687072148879986e+18
1.6870721506004954e+18,1687072128.0043454,1.687072148913423e+18
1.6870721506339328e+18,1687072128.0043454,1.6870721489468605e+18
1.687072150667371e+18,1687072128.0043454,1.6870721489802988e+18
1.6870721507008095e+18,1687072128.0043454,1.6870721490137372e+18
1.687072150734249e+18,1687072128.0043454,1.6870721490471767e+18
1.6870721507676882e+18,1687072128.0043454,1.687072149080616e+18
1.6870721508011282e+18,1687072128.0043454,1.687072149114056e+18
1.6870721508345687e+18,1687072128.0043454,1.6870721491474964e+18
1.6870721508680097e+18,1687072128.0043454,1.6870721491809375e+18
1.6870721509014513e+18,1687072128.0043454,1.687072149214379e+18
1.6870721509348933e+18,1687072128.0043454,1.687072149247821e+18
1.687072150968336e+18,1687072128.0043454,1.6870721492812636e+18
1.687072151001779e+18,1687072128.0043454,1.6870721493147067e+18
1.6870721510352225e+18,1687072128.0043454,1.6870721493481503e+18
1.687072151068666e+18,1687072128.0043454,1.6870721493815939e+18
1.687072151102111e+18,1687072128.0043454,1.6870721494150387e+18
1.6870721511355558e+18,1687072128.0043454,1.6870721494484836e+18
1.6870721511690012e+18,1687072128.0043454,1.687072149481929e+18
1.6870721512024468e+18,1687072128.0043454,1.6870721495153746e+18
1.6870721512358935e+18,1687072128.0043454,1.6870721495488212e+18
1.6870721512693402e+18,1687072128.0043454,1.687072149582268e+18
1.6870721513027878e+18,1687072128.0043454,1.6870721496157156e+18
1.6870721513362355e+18,1687072128.0043454,1.6870721496491633e+18
1.687072151369684e+18,1687072128.0043454,1.6870721496826117e+18
1.687072151403085e+18,1687072128.0043454,1.6870721497160128e+18
1.6870721514364385e+18,1687072128.0043454,1.6870721497493663e+18
1.687072151469792e+18,1687072128.0043454,1.6870721497827197e+18
1.6870721515031455e+18,1687072128.0043454,1.6870721498160732e+18
1.6870721515364987e+18,1687072128.0043454,1.6870721498494264e+18
1.6870721515698524e+18,1687072128.0043454,1.6870721498827802e+18
1.6870721516032056e+18,1687072128.0043454,1.6870721499161334e+18
1.6870721516365588e+18,1687072128.0043454,1.6870721499494866e+18
1.687072151669912e+18,1687072128.0043454,1.6870721499828398e+18
1.6870721517032655e+18,1687072128.0043454,1.6870721500161933e+18
1.6870721517366185e+18,1687072128.0043454,1.6870721500495462e+18
1.6870721517699715e+18,1687072128.0043454,1.6870721500828992e+18
1.6870721518033247e+18,1687072128.0043454,1.6870721501162524e+18
1.687072151836678e+18,1687072128.0043454,1.6870721501496056e+18
1.6870721518700303e+18,1687072128.0043454,1.687072150182958e+18
1.6870721519033836e+18,1687072128.0043454,1.6870721502163113e+18
1.6870721519367365e+18,1687072128.0043454,1.6870721502496643e+18
1.6870721519700895e+18,1687072128.0043454,1.6870721502830172e+18
1.6870721520034422e+18,1687072128.0043454,1.68707215031637e+18
1.687072152036795e+18,1687072128.0043454,1.6870721503497226e+18
1.6870721520701478e+18,1687072128.0043454,1.6870721503830756e+18
1.6870721521035005e+18,1687072128.0043454,1.6870721504164283e+18
1.687072152136853e+18,1687072128.0043454,1.6870721504497807e+18
1.6870721521702057e+18,1687072128.0043454,1.6870721504831334e+18
1.6870721522035581e+18,1687072128.0043454,1.687072150516486e+18
1.6870721522369106e+18,1687072128.0043454,1.6870721505498383e+18
1.6870721522702633e+18,1687072128.0043454,1.687072150583191e+18
1.6870721523036157e+18,1687072128.0043454,1.6870721506165435e+18
1.687072152336968e+18,1687072128.0043454,1.6870721506498957e+18
1.6870721523703206e+18,1687072128.0043454,1.6870721506832484e+18
1.6870721524036744e+18,1687072128.0043454,1.687072150716602e+18
1.6870721524370278e+18,1687072128.0043454,1.6870721507499556e+18
1.6870721524703816e+18,1687072128.0043454,1.6870721507833093e+18
1.6870721525037353e+18,1687072128.0043454,1.687072150816663e+18
1.6870721525370888e+18,1687072128.0043454,1.6870721508500165e+18
1.6870721525704425e+18,1687072128.0043454,1.6870721508833702e+18
1.687072152603796e+18,1687072128.0043454,1.6870721509167237e+18
1.6870721526371494e+18,1687072128.0043454,1.6870721509500772e+18
1.687072152670503e+18,1687072128.0043454,1.6870721509834307e+18
1.687072152703856e+18,1687072128.0043454,1.687072151016784e+18
1.6870721527372099e+18,1687072128.0043454,1.6870721510501376e+18
1.6870721527705628e+18,1687072128.0043454,1.6870721510834906e+18
1.6870721528039163e+18,1687072128.0043454,1.687072151116844e+18
1.6870721528372695e+18,1687072128.0043454,1.6870721511501972e+18
1.687072152870623e+18,1687072128.0043454,1.6870721511835507e+18
1.687072152903976e+18,1687072128.0043454,1.6870721512169037e+18
1.6870721529373292e+18,1687072128.0043454,1.687072151250257e+18
1.6870721529706824e+18,1687072128.0043454,1.68707215128361e+18
1.6870721530040356e+18,1687072128.0043454,1.6870721513169633e+18
1.6870721530373883e+18,1687072128.0043454,1.687072151350316e+18
1.6870721530707415e+18,1687072128.0043454,1.6870721513836692e+18
1.6870721531040945e+18,1687072128.0043454,1.6870721514170222e+18
1.6870721531374477e+18,1687072128.0043454,1.6870721514503754e+18
1.6870721531708004e+18,1687072128.0043454,1.6870721514837281e+18
1.6870721532041533e+18,1687072128.0043454,1.687072151517081e+18
1.687072153237506e+18,1687072128.0043454,1.6870721515504338e+18
1.687072153270859e+18,1687072128.0043454,1.6870721515837868e+18
1.6870721533042117e+18,1687072128.0043454,1.6870721516171395e+18
1.6870721533375644e+18,1687072128.0043454,1.6870721516504922e+18
1.6870721533709174e+18,1687072128.0043454,1.687072151683845e+18
1.6870721534042696e+18,1687072128.0043454,1.6870721517171973e+18
1.68707215343762e+18,1687072128.0043454,1.6870721517505477e+18
1.6870721534709696e+18,1687072128.0043454,1.6870721517838973e+18
1.68707215350432e+18,1687072128.0043454,1.6870721518172477e+18
1.6870721535376696e+18,1687072128.0043454,1.6870721518505974e+18
1.6870721535710198e+18,1687072128.0043454,1.6870721518839475e+18
1.6870721536043694e+18,1687072128.0043454,1.6870721519172972e+18
1.687072153637719e+18,1687072128.0043454,1.6870721519506468e+18
1.6870721536710687e+18,1687072128.0043454,1.6870721519839964e+18
1.6870721537044183e+18,1687072128.0043454,1.687072152017346e+18
1.687072153737768e+18,1687072128.0043454,1.6870721520506957e+18
1.6870721537711176e+18,1687072128.0043454,1.6870721520840453e+18
1.6870721538044667e+18,1687072128.0043454,1.6870721521173944e+18
1.6870721538378163e+18,1687072128.0043454,1.687072152150744e+18
1.6870721538711652e+18,1687072128.0043454,1.687072152184093e+18
1.6870721539045146e+18,1687072128.0043454,1.6870721522174423e+18
1.687072153937864e+18,1687072128.0043454,1.6870721522507917e+18
1.6870721539712128e+18,1687072128.0043454,1.6870721522841405e+18
1.687072154004562e+18,1687072128.0043454,1.6870721523174897e+18
1.687072154037911e+18,1687072128.0043454,1.6870721523508388e+18
1.6870721540712596e+18,1687072128.0043454,1.6870721523841874e+18
1.6870721541046085e+18,1687072128.0043454,1.6870721524175363e+18
1.6870721541379576e+18,1687072128.0043454,1.6870721524508854e+18
1.6870721541713065e+18,1687072128.0043454,1.6870721524842342e+18
1.6870721542046548e+18,1687072128.0043454,1.6870721525175826e+18
1.6870721542380037e+18,1687072128.0043454,1.6870721525509315e+18
1.687072154271352e+18,1687072128.0043454,1.6870721525842798e+18
1.6870721543047007e+18,1687072128.0043454,1.6870721526176284e+18
1.6870721543380493e+18,1687072128.0043454,1.687072152650977e+18
1.6870721543713974e+18,1687072128.0043454,1.687072152684325e+18
1.6870721544047452e+18,1687072128.0043454,1.687072152717673e+18
1.687072154438093e+18,1687072128.0043454,1.6870721527510208e+18
1.6870721544714404e+18,1687072128.0043454,1.687072152784368e+18
1.6870721545047877e+18,1687072128.0043454,1.6870721528177155e+18
1.687072154538135e+18,1687072128.0043454,1.6870721528510628e+18
1.687072154571482e+18,1687072128.0043454,1.6870721528844099e+18
1.6870721546048292e+18,1687072128.0043454,1.687072152917757e+18
1.6870721546381763e+18,1687072128.0043454,1.687072152951104e+18
1.6870721546715228e+18,1687072128.0043454,1.6870721529844506e+18
1.68707215470487e+18,1687072128.0043454,1.6870721530177976e+18
1.6870721547382167e+18,1687072128.0043454,1.6870721530511444e+18
1.6870721547715633e+18,1687072128.0043454,1.687072153084491e+18
1.6870721548049098e+18,1687072128.0043454,1.6870721531178376e+18
1.687072154838256e+18,1687072128.0043454,1.687072153151184e+18
1.6870721548716024e+18,1687072128.0043454,1.6870721531845302e+18
1.6870721549049487e+18,1687072128.0043454,1.6870721532178765e+18
1.6870721549382948e+18,1687072128.0043454,1.6870721532512225e+18
1.6870721549716408e+18,1687072128.0043454,1.6870721532845686e+18
1.687072155004987e+18,1687072128.0043454,1.6870721533179146e+18
1.6870721550383327e+18,1687072128.0043454,1.6870721533512604e+18
1.6870721550716787e+18,1687072128.0043454,1.6870721533846065e+18
1.6870721551050243e+18,1687072128.0043454,1.687072153417952e+18
1.68707215513837e+18,1687072128.0043454,1.6870721534512978e+18
1.6870721551717156e+18,1687072128.0043454,1.6870721534846433e+18
1.6870721552050609e+18,1687072128.0043454,1.6870721535179886e+18
1.6870721552384061e+18,1687072128.0043454,1.687072153551334e+18
1.6870721552717517e+18,1687072128.0043454,1.6870721535846794e+18
1.6870721553050967e+18,1687072128.0043454,1.6870721536180244e+18
1.6870721553384417e+18,1687072128.0043454,1.6870721536513695e+18
1.6870721553717868e+18,1687072128.0043454,1.6870721536847145e+18
1.687072155405135e+18,1687072128.0043454,1.6870721537180628e+18
1.6870721554384852e+18,1687072128.0043454,1.687072153751413e+18
1.6870721554718346e+18,1687072128.0043454,1.6870721537847624e+18
1.6870721555051845e+18,1687072128.0043454,1.6870721538181123e+18
1.687072155538534e+18,1687072128.0043454,1.6870721538514616e+18
1.6870721555718833e+18,1687072128.0043454,1.687072153884811e+18
1.687072155605233e+18,1687072128.0043454,1.6870721539181606e+18
1.6870721556385823e+18,1687072128.0043454,1.68707215395151e+18
1.6870721556719316e+18,1687072128.0043454,1.6870721539848594e+18
1.6870721557052808e+18,1687072128.0043454,1.6870721540182085e+18
1.68707215573863e+18,1687072128.0043454,1.6870721540515576e+18
1.6870721557719793e+18,1687072128.0043454,1.687072154084907e+18
1.6870721558053281e+18,1687072128.0043454,1.6870721541182559e+18
1.6870721558386772e+18,1687072128.0043454,1.687072154151605e+18
1.6870721558720264e+18,1687072128.0043454,1.687072154184954e+18
1.6870721559053752e+18,1687072128.0043454,1.687072154218303e+18
1.687072155938724e+18,1687072128.0043454,1.6870721542516518e+18
1.687072155972073e+18,1687072128.0043454,1.6870721542850007e+18
1.6870721560054216e+18,1687072128.0043454,1.6870721543183493e+18
1.6870721560387702e+18,1687072128.0043454,1.687072154351698e+18
1.687072156072119e+18,1687072128.0043454,1.6870721543850468e+18
1.6870721561054676e+18,1687072128.0043454,1.6870721544183954e+18
1.687072156138816e+18,1687072128.0043454,1.6870721544517437e+18
1.6870721561721644e+18,1687072128.0043454,1.687072154485092e+18
1.687072156205513e+18,1687072128.0043454,1.6870721545184407e+18
1.6870721562388613e+18,1687072128.0043454,1.687072154551789e+18
1.6870721562722094e+18,1687072128.0043454,1.6870721545851372e+18
1.687072156305558e+18,1687072128.0043454,1.6870721546184858e+18
1.687072156338906e+18,1687072128.0043454,1.6870721546518339e+18
1.6870721563722542e+18,1687072128.0043454,1.687072154685182e+18
1.6870721564056044e+18,1687072128.0043454,1.687072154718532e+18
1.6870721564389555e+18,1687072128.0043454,1.6870721547518833e+18
1.687072156472307e+18,1687072128.0043454,1.6870721547852347e+18
1.687072156505658e+18,1687072128.0043454,1.6870721548185859e+18
1.6870721565390095e+18,1687072128.0043454,1.6870721548519373e+18
1.6870721565723607e+18,1687072128.0043454,1.6870721548852884e+18
1.687072156605712e+18,1687072128.0043454,1.6870721549186396e+18
1.6870721566390628e+18,1687072128.0043454,1.6870721549519905e+18
1.687072156672414e+18,1687072128.0043454,1.6870721549853417e+18
1.687072156705765e+18,1687072128.0043454,1.6870721550186929e+18
1.6870721567391158e+18,1687072128.0043454,1.6870721550520435e+18
1.6870721567724667e+18,1687072128.0043454,1.6870721550853944e+18
1.6870721568058173e+18,1687072128.0043454,1.687072155118745e+18
1.6870721568391683e+18,1687072128.0043454,1.687072155152096e+18
1.6870721568725187e+18,1687072128.0043454,1.6870721551854464e+18
1.6870721569058696e+18,1687072128.0043454,1.6870721552187973e+18
1.68707215693922e+18,1687072128.0043454,1.6870721552521477e+18
1.6870721569725704e+18,1687072128.0043454,1.687072155285498e+18
1.6870721570059208e+18,1687072128.0043454,1.6870721553188485e+18
1.6870721570392714e+18,1687072128.0043454,1.6870721553521992e+18
1.6870721570726216e+18,1687072128.0043454,1.6870721553855493e+18
1.6870721571059715e+18,1687072128.0043454,1.6870721554188992e+18
1.687072157139322e+18,1687072128.0043454,1.6870721554522499e+18
1.687072157172672e+18,1687072128.0043454,1.6870721554855997e+18
1.6870721572060221e+18,1687072128.0043454,1.68707215551895e+18
1.687072157239372e+18,1687072128.0043454,1.6870721555522998e+18
1.6870721572727222e+18,1687072128.0043454,1.68707215558565e+18
1.687072157306072e+18,1687072128.0043454,1.6870721556189998e+18
1.687072157339422e+18,1687072128.0043454,1.6870721556523497e+18
1.6870721573727716e+18,1687072128.0043454,1.6870721556856993e+18
1.6870721574061204e+18,1687072128.0043454,1.6870721557190482e+18
1.6870721574394668e+18,1687072128.0043454,1.6870721557523945e+18
1.6870721574728125e+18,1687072128.0043454,1.6870721557857403e+18
1.6870721575061586e+18,1687072128.0043454,1.6870721558190863e+18
1.6870721575395044e+18,1687072128.0043454,1.6870721558524321e+18
1.68707215757285e+18,1687072128.0043454,1.6870721558857777e+18
1.6870721576061955e+18,1687072128.0043454,1.6870721559191232e+18
1.687072157639541e+18,1687072128.0043454,1.6870721559524687e+18
1.6870721576728863e+18,1687072128.0043454,1.687072155985814e+18
1.6870721577062316e+18,1687072128.0043454,1.6870721560191593e+18
1.6870721577395768e+18,1687072128.0043454,1.6870721560525046e+18
1.687072157772922e+18,1687072128.0043454,1.6870721560858499e+18
1.6870721578062671e+18,1687072128.0043454,1.687072156119195e+18
1.6870721578396116e+18,1687072128.0043454,1.6870721561525394e+18
1.6870721578729567e+18,1687072128.0043454,1.6870721561858844e+18
1.6870721579063014e+18,1687072128.0043454,1.6870721562192292e+18
1.687072157939646e+18,1687072128.0043454,1.6870721562525737e+18
1.6870721579729905e+18,1687072128.0043454,1.6870721562859182e+18
1.687072158006335e+18,1687072128.0043454,1.6870721563192627e+18
1.6870721580396792e+18,1687072128.0043454,1.687072156352607e+18
1.6870721580730232e+18,1687072128.0043454,1.687072156385951e+18
1.6870721581063675e+18,1687072128.0043454,1.6870721564192952e+18
1.6870721581397117e+18,1687072128.0043454,1.6870721564526395e+18
1.6870721581730557e+18,1687072128.0043454,1.6870721564859835e+18
1.6870721582063995e+18,1687072128.0043454,1.6870721565193272e+18
1.6870721582397432e+18,1687072128.0043454,1.687072156552671e+18
1.687072158273087e+18,1687072128.0043454,1.6870721565860147e+18
1.6870721583064305e+18,1687072128.0043454,1.6870721566193582e+18
1.687072158339774e+18,1687072128.0043454,1.6870721566527017e+18
1.6870721583731172e+18,1687072128.0043454,1.687072156686045e+18
1.6870721584064643e+18,1687072128.0043454,1.687072156719392e+18
1.6870721584398157e+18,1687072128.0043454,1.6870721567527434e+18
1.6870721584731668e+18,1687072128.0043454,1.6870721567860946e+18
1.687072158506518e+18,1687072128.0043454,1.6870721568194458e+18
1.6870721585398692e+18,1687072128.0043454,1.687072156852797e+18
1.6870721585732204e+18,1687072128.0043454,1.687072156886148e+18
1.6870721586065713e+18,1687072128.0043454,1.687072156919499e+18
1.6870721586399222e+18,1687072128.0043454,1.68707215695285e+18
